name,restaurant,date,STUDENT,DOCTORANT,CAMPUS,VISITOR
Gratin de penne sauce tomate basilic grana padano,Arcadie,2023-04-17,5.9,7.0,8.0,9.0
Saltimbocca de porc  sauce à la sauge  pommes de terre persillées et légumes,Arcadie,2023-04-17,12.5,13.5,14.5,15.5
Pizza Margherita,Esplanade,2023-04-17,10.0,10.5,11.0,12.0
Pizza garnie du jour,Esplanade,2023-04-17,11.5,12.0,12.5,13.5
Quiche lorraine Salade mêlée,Esplanade,2023-04-17,7.1,7.8,8.9,10.3
Tortellini farci au fromage Crème de safran et jambon cru Herbes fraîches Fromage râpé,Esplanade,2023-04-17,8.6,9.9,11.0,12.4
Cabillaud Pané  petits pois au jus et pomme purée aux olives,Hopper,2023-04-17,13.8,14.9,14.9,16.9
Pasta al Funghi et épinards,Hopper,2023-04-17,8.1,9.9,11.0,13.6
Effilochée de porc(CH) Pommes de terre rôties Chou rouge confit,La Ruche,2023-04-17,11.9,13.0,14.0,15.5
Polenta à l'ail des ours Julienne de légumes ,La Ruche,2023-04-17,10.8,12.0,13.0,14.5
Tortellini ricotta épinards Sauce paprika Grana padano,La Ruche,2023-04-17,8.1,13.0,13.0,14.0
[Swiss Burger] Pain bun au maïs  mayonnaise au piment d'Espelette  raclette au paprika  sucrine  bœuf braisé au vin rouge  tomate  - Servi avec Pomme de terre country ou   Tian de Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-17,13.0,16.0,16.0,16.0
Gnocchi frais à la crème de poivrons  chiffonnade de viande des Grisons  chips de Grana Padano  pointe de sauce Romesco ,La Table de Vallotton by Novae,2023-04-17,14.0,17.0,17.0,17.0
Gnocchi frais à la crème de poivrons  dès de Quorn croustillant  chips de Grana Padano  pointe de sauce Romesco ,La Table de Vallotton by Novae,2023-04-17,13.0,16.0,16.0,16.0
Burratina crémeuse  tomates  avocat Bio  quenelle de pesto de basilic frais  roquette  copeaux de parmesan  fleur de sel camarguaise et huile d’olive artisanale du Péloponnèse,La Table de Vallotton by Novae,2023-04-17,15.0,18.0,18.0,18.0
Côte de porc fermière grillée au sel maison  sauce vin blanc et estragon à la moutarde de Meaux - Servie avec Pommes de terre country ou Tian de légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-17,22.0,25.0,25.0,25.0
Risotto Venere Nero  oeuf parfait (GRTA)  crème de betterave  asperges glacées  chips soufflée de perle de tapioca,La Table de Vallotton by Novae,2023-04-17,19.0,22.0,22.0,22.0
Tartare de bar  vinaigrette à l’huile de noisette et balsamique blanc  brunoise de mangue  coriandre  graines de grenade et fruit de la passion - Servi avec Pommes de terre country ou   Tian de Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-17,22.0,25.0,25.0,25.0
Ballotine de volaille basse température en croûte d'ail des ours  jus corsé aux fruits rouges  confit acidulé fraise et rhubarbe - Servie avec Pommes de terre country ou Tian de Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-17,19.0,22.0,22.0,22.0
Le 100% Vegan - Pomme de terre douce confite au marsala et au thym  pané aux fruits du mendiant  purée d’épinards frais  sauce au lait de coco et noisette  tuile dentelle au sarrasin,La Table de Vallotton by Novae,2023-04-17,17.0,20.0,20.0,20.0
[Animation Pays Basque] Poulet Basquaise (poivrons  oignons  tomate  piment rouge)  tagliatelle ,Le Klee by Novae,2023-04-17,8.0,9.0,10.0,11.0
Ragoût de boeuf au vin rouge  tagliatelle  carottes  petits pois,Microcity,2023-04-17,10.5,12.0,13.0,14.0
Lasagne à la ratatouille  tomates et mozzarella,Microcity,2023-04-17,10.5,12.0,13.0,14.0
Planted tenders   boulgour au mais  fèves et tomate séchées   patate douce rotie aux épices   sauce tomate siracha gingembre ananas.  Vegan,Native,2023-04-17,11.3,12.1,12.6,14.1
Cocotte de pasta Al rabiata,Niki ,2023-04-17,7.0,8.1,9.9,11.3
Poitrine de veau farci aux olives rôties   haricots beurre en persillade et patate douce ,Ornithorynque,2023-04-17,12.5,13.5,14.5,15.5
Ravioli ricotta basilic  sauce tomate   grana et roquette,Ornithorynque,2023-04-17,8.5,9.5,9.9,10.5
Pulled Porc Burger (Effiloché de porc)   coleslaw  tomate  batavia et frites ,Ornithorynque,2023-04-17,9.5,10.5,11.0,12.0
Gratin de carottes nouvelles   crumble au feta,Ornithorynque,2023-04-17,7.0,8.0,8.8,10.0
Farfalle sauce Napolitaine  grana padano e rucolla,Piano ,2023-04-17,8.6,9.9,11.0,13.5
Minute de porc mariné  pommes rôties et légumes au four,Piano ,2023-04-17,13.8,14.9,14.9,16.9
Cocotte de pasta Al rabiata,Piano ,2023-04-17,7.0,8.8,9.9,11.3
Farfalle sauce Napolitaine  grana padano e rucolla,Piano ,2023-04-17,9.7,12.1,13.2,15.2
Polenta et Sauce Bolognaise,Polent’amo - Food Truck Village,2023-04-17,13.0,14.0,14.0,15.0
Polenta et Sauce aux asperges,Polent’amo - Food Truck Village,2023-04-17,12.0,13.0,13.0,14.0
Frites Nature,Polent’amo - Food Truck Village,2023-04-17,9.0,9.0,9.0,9.0
Filet de colin d'Alaska  Sauce Bordelaise Riz au fines herbes  Chou fleur rosette,Alpine,2023-04-18,10.5,11.0,11.5,12.5
Cuisse de canette fermière  Cassoulet tomaté aux légumes de saison,Alpine,2023-04-18,13.5,14.0,14.5,15.5
Farfalle  Sauce crème carbonnara  Lardons Suisse Roquette,Alpine,2023-04-18,8.6,9.9,11.0,12.4
Trofie di liguiri sauce boscaliola  légumes de printemps				 				 ,Arcadie,2023-04-18,9.5,10.5,11.0,12.0
Risotto crémeux aux champignons et ail des ours ,Arcadie,2023-04-18,8.1,8.8,9.9,11.3
Piccata de poulet  sauce tomate  spaghetti et brocoli,Arcadie,2023-04-18,12.5,13.5,14.5,15.5
Pizza Margherita,Esplanade,2023-04-18,10.0,10.5,11.0,12.0
Pizza garnie du jour,Esplanade,2023-04-18,11.5,12.0,12.5,13.5
Quiche lorraine Salade mêlée,Esplanade,2023-04-18,7.1,7.8,8.9,10.3
"Escalope de Poulet Suisse panée ""Maison"" Quartier de citron Pommes sarladaises Duo de carottes",Esplanade,2023-04-18,8.6,9.9,11.0,12.4
Minute de bœuf aux oignons caramélisés  nouilles soba et carottes aux herbes,Hopper,2023-04-18,13.8,14.9,14.9,16.9
Risotto pesto di basilico et Ruccola,Hopper,2023-04-18,8.1,9.9,11.0,13.6
Bowl oriental concombre  tomates  avocat  quinoa Roquette ,La Ruche,2023-04-18,10.8,12.0,13.0,14.5
Rougaille de saucisse (CH) Riz basmati Petits pois ,La Ruche,2023-04-18,11.9,13.0,14.0,15.5
Pasta du soleil Légumes en ratatouille Grana padano,La Ruche,2023-04-18,8.1,13.0,13.0,14.0
[Swiss Burger] Pain bun au maïs  mayonnaise au piment d'Espelette  raclette au paprika  sucrine  bœuf braisé au vin rouge  tomate  - Servi avec Pomme de terre country ou   Tian de Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-18,13.0,16.0,16.0,16.0
Gnocchi frais à la crème de poivrons  chiffonnade de viande des Grisons  chips de Grana Padano  pointe de sauce Romesco ,La Table de Vallotton by Novae,2023-04-18,14.0,17.0,17.0,17.0
Gnocchi frais à la crème de poivrons  dès de Quorn croustillant  chips de Grana Padano  pointe de sauce Romesco ,La Table de Vallotton by Novae,2023-04-18,13.0,16.0,16.0,16.0
Burratina crémeuse  tomates  avocat Bio  quenelle de pesto de basilic frais  roquette  copeaux de parmesan  fleur de sel camarguaise et huile d’olive artisanale du Péloponnèse,La Table de Vallotton by Novae,2023-04-18,15.0,18.0,18.0,18.0
Côte de porc fermière grillée au sel maison  sauce vin blanc et estragon à la moutarde de Meaux - Servie avec Pommes de terre country ou Tian de légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-18,22.0,25.0,25.0,25.0
Risotto Venere Nero  oeuf parfait (GRTA)  crème de betterave  asperges glacées  chips soufflée de perle de tapioca,La Table de Vallotton by Novae,2023-04-18,19.0,22.0,22.0,22.0
Tartare de bar  vinaigrette à l’huile de noisette et balsamique blanc  brunoise de mangue  coriandre  graines de grenade et fruit de la passion - Servi avec Pommes de terre country ou   Tian de Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-18,22.0,25.0,25.0,25.0
Ballotine de volaille basse température en croûte d'ail des ours  jus corsé aux fruits rouges  confit acidulé fraise et rhubarbe - Servie avec Pommes de terre country ou Tian de Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-18,19.0,22.0,22.0,22.0
Le 100% Vegan - Pomme de terre douce confite au marsala et au thym  pané aux fruits du mendiant  purée d’épinards frais  sauce au lait de coco et noisette  tuile dentelle au sarrasin,La Table de Vallotton by Novae,2023-04-18,17.0,20.0,20.0,20.0
[Animation Pays Basque] Poulet Basquaise (poivrons  oignons  tomate  piment rouge)  tagliatelle ,Le Klee by Novae,2023-04-18,8.0,9.0,10.0,11.0
Demi coquelet à la rôtissoire  pommes de terre grenailles au thym  brocolis,Microcity,2023-04-18,10.5,12.0,13.0,14.0
Tartine de focaccia au houmous de petits pois  asperges  carottes  patates douces  parmesan,Microcity,2023-04-18,10.5,12.0,13.0,14.0
Daahl de lentilles  Riz basmati sauce crémeuse au curry lait de coco.  Noix de cajou torréfiées.  Vegan,Native,2023-04-18,8.1,8.8,9.9,11.3
Travers de porc laqués au miel   duo de carottes et riz sauté au curcuma,Ornithorynque,2023-04-18,12.5,13.5,14.5,15.5
Tarte au gorgonzola  brocolis et oignons   salade verte,Ornithorynque,2023-04-18,8.5,9.5,9.9,10.5
[Pulled Porc Burger] Effiloché de porc  coleslaw  tomate  batavia - frites ,Ornithorynque,2023-04-18,9.5,10.5,11.0,12.0
Penne rigate à la sauce napolitaine   olives  grana padano,Ornithorynque,2023-04-18,5.9,7.0,8.0,9.0
Pasta al Salmone,Piano ,2023-04-18,8.6,9.9,11.0,13.5
Cordon bleu de poulet et poivrons  couscous épicé et légumes grillés ,Piano ,2023-04-18,13.8,14.9,14.9,16.9
Cocotte de pasta Putanesca,Piano ,2023-04-18,7.0,8.8,9.9,11.3
Pasta al Salmone,Piano ,2023-04-18,9.7,12.1,13.2,15.2
Filet de Poulet Suisse  Jus provençal Pommes risolées Jarnière de légumes,Alpine,2023-04-19,12.5,13.0,13.5,14.5
Escalope de légumes panés Crème de tomate et ricotta Blé tendre  poireau étuvé,Alpine,2023-04-19,8.1,8.8,9.9,11.3
Brochettes de pangasius   Sauce thym et citron Riz au légumes,Alpine,2023-04-19,8.6,9.9,11.0,12.4
Trofie di liguiri sauce boscaliola  légumes de printemps				 				 ,Arcadie,2023-04-19,9.5,10.5,11.0,12.0
Risotto crémeux aux champignons et ail des ours ,Arcadie,2023-04-19,8.1,8.8,9.9,11.3
Tomate Farcie à la bolognaise de bœuf servi avec du riz,Arcadie,2023-04-19,12.5,13.5,14.5,15.5
Quiche lorraine Salade mêlée,Esplanade,2023-04-19,7.1,7.8,8.9,10.3
"Espla'Burger Le ""Hippie Burger"" Boeuf suisse Sauce BBQ légumes grillés Patatoes",Esplanade,2023-04-19,10.0,10.5,11.0,12.0
Volaille vallée d'Auge  duo pois haricots verts et pommes confites ,Hopper,2023-04-19,13.8,14.9,14.9,16.9
Gnocchi alla Rabiata ,Hopper,2023-04-19,8.1,9.9,11.0,13.6
Emincé de poulet (CH) A l'estragon Blé aux champignons Haricots verts ,La Ruche,2023-04-19,11.9,13.0,14.0,16.0
Pâtes du chalet Lard(CH)  pommes de terre Salade verte ,La Ruche,2023-04-19,8.1,13.0,13.0,14.0
[Swiss Burger] Pain bun au maïs  mayonnaise au piment d'Espelette  raclette au paprika  sucrine  bœuf braisé au vin rouge  tomate  - Servi avec Pomme de terre country ou   Tian de Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-19,13.0,16.0,16.0,16.0
Gnocchi frais à la crème de poivrons  chiffonnade de viande des Grisons  chips de Grana Padano  pointe de sauce Romesco ,La Table de Vallotton by Novae,2023-04-19,14.0,17.0,17.0,17.0
Gnocchi frais à la crème de poivrons  dès de Quorn croustillant  chips de Grana Padano  pointe de sauce Romesco ,La Table de Vallotton by Novae,2023-04-19,13.0,16.0,16.0,16.0
Burratina crémeuse  tomates  avocat Bio  quenelle de pesto de basilic frais  roquette  copeaux de parmesan  fleur de sel camarguaise et huile d’olive artisanale du Péloponnèse,La Table de Vallotton by Novae,2023-04-19,15.0,18.0,18.0,18.0
Côte de porc fermière grillée au sel maison  sauce vin blanc et estragon à la moutarde de Meaux - Servie avec Pommes de terre country ou Tian de légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-19,22.0,25.0,25.0,25.0
Risotto Venere Nero  oeuf parfait (GRTA)  crème de betterave  asperges glacées  chips soufflée de perle de tapioca,La Table de Vallotton by Novae,2023-04-19,19.0,22.0,22.0,22.0
Tartare de bar  vinaigrette à l’huile de noisette et balsamique blanc  brunoise de mangue  coriandre  graines de grenade et fruit de la passion - Servi avec Pommes de terre country ou   Tian de Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-19,22.0,25.0,25.0,25.0
Ballotine de volaille basse température en croûte d'ail des ours  jus corsé aux fruits rouges  confit acidulé fraise et rhubarbe - Servie avec Pommes de terre country ou Tian de Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-04-19,19.0,22.0,22.0,22.0
Le 100% Vegan - Pomme de terre douce confite au marsala et au thym  pané aux fruits du mendiant  purée d’épinards frais  sauce au lait de coco et noisette  tuile dentelle au sarrasin,La Table de Vallotton by Novae,2023-04-19,17.0,20.0,20.0,20.0
[Animation Pays Basque] Poulet Basquaise (poivrons  oignons  tomate  piment rouge)  tagliatelle ,Le Klee by Novae,2023-04-19,8.0,9.0,10.0,11.0
Côte de porc à la citronnelle  riz jasmin  légumes thaï,Microcity,2023-04-19,10.5,12.0,13.0,14.0
Buddha bowl  falafel  purée de carottes à la coriandre  patates douces  épinards  fenouil braisé,Microcity,2023-04-19,10.5,12.0,13.0,14.0
Cassolette de haricot blanc gratiné Saucisse by native   Sauce tomate à la provencale .  Vegan,Native,2023-04-19,10.3,11.1,11.6,13.1
Wok de bœuf sauté au bambou et pois mange-tout  riz au sésame,Ornithorynque,2023-04-19,12.5,13.5,14.5,15.5
Ravioli ricotta basilic  sauce tomate  grana et roquette,Ornithorynque,2023-04-19,8.5,9.5,9.9,10.5
[Pulled Porc Burger] Effiloché de porc  coleslaw  tomate  batavia - frites ,Ornithorynque,2023-04-19,9.5,10.5,11.0,12.0
Gratin de carottes nouvelles  crumble au feta,Ornithorynque,2023-04-19,7.0,8.0,8.8,10.0
Raviolini al formaggie e Noci,Piano ,2023-04-19,8.6,9.9,11.0,13.5
Cabillaud pané  polenta aux olives et légumes sautées,Piano ,2023-04-19,13.8,14.9,14.9,16.9
Burger au boeuf  cheddar rouge BBQ  frites et salades,Piano ,2023-04-19,13.8,14.9,14.9,16.9
Cocotte de pasta a Matriciana (Lardons),Piano ,2023-04-19,7.0,8.8,9.9,11.3
Raviolini al formaggie e Noci,Piano ,2023-04-19,9.7,12.1,13.2,15.2
Tofu Fumé Bio Suisse Sauce Soya et agrumes  Légumes du jardin Riz basmati,Alpine,2023-04-20,8.6,9.9,11.0,12.4
Potée de Haricot de Soissons A la provençal légumes de saison  salade bol,Alpine,2023-04-20,6.1,6.8,7.9,9.3
Dahl de lentilles au lait de coco et curry jaune  légumes rôtis Samosa  Naan au sésame,Alpine,2023-04-20,10.5,11.0,11.5,12.5
Risotto crémeux aux champignons et ail des ours ,Arcadie,2023-04-20,8.1,8.8,9.9,11.3
Trofie di liguiri sauce boscaliola végétarienne  légumes de printemps				 				 ,Arcadie,2023-04-20,9.5,10.5,11.0,12.0
Gnocchi frais farci au fromage  coulis de tomates  légumes ratatouille et roquette,Arcadie,2023-04-20,10.5,11.5,13.0,14.0
Pizza Margherita,Esplanade,2023-04-20,10.0,10.5,11.0,12.0
Pizza végétarienne garnie du jour,Esplanade,2023-04-20,11.5,12.0,12.5,13.5
Quiche aux légumes grillés Salade mêlée,Esplanade,2023-04-20,7.1,7.8,8.9,10.3
Rouleaux de printemps aux légumes Sweet chili sauce  Nouilles chinoises à la cébette ,Esplanade,2023-04-20,8.6,9.9,11.0,12.4
Quiche aux épinards et salade verte,Hopper,2023-04-20,6.0,7.0,7.0,8.0
Curry végétarien tikka masala  riz cardamome et légumes confits,Hopper,2023-04-20,13.8,14.9,14.9,16.9
Lasagne Végétarienne,Hopper,2023-04-20,8.1,9.9,11.0,13.6
Gratin de spaetzli Carottes et courges,La Ruche,2023-04-20,10.8,12.0,13.0,14.5
Riz cantonais végétarien Omelette  petits pois  tofu,La Ruche,2023-04-20,11.9,13.0,14.0,15.5
Penne aux légumes,La Ruche,2023-04-20,8.1,13.0,13.0,14.0
Gnocchi frais à la crème de poivrons  dès de Quorn croustillant  chips de Grana Padano  pointe de sauce Romesco ,La Table de Vallotton by Novae,2023-04-20,13.0,16.0,16.0,16.0
Burratina crémeuse  tomates  avocat Bio  quenelle de pesto de basilic frais  roquette  copeaux de parmesan  fleur de sel camarguaise et huile d’olive artisanale du Péloponnèse,La Table de Vallotton by Novae,2023-04-20,15.0,18.0,18.0,18.0
Risotto Venere Nero  oeuf parfait (GRTA)  crème de betterave  asperges glacées  chips soufflée de perle de tapioca,La Table de Vallotton by Novae,2023-04-20,19.0,22.0,22.0,22.0
Le 100% Vegan - Pomme de terre douce confite au marsala et au thym  pané aux fruits du mendiant  purée d’épinards frais  sauce au lait de coco et noisette  tuile dentelle au sarrasin,La Table de Vallotton by Novae,2023-04-20,17.0,20.0,20.0,20.0
[Animation Pays Basque] TOFU façon Basquaise (poivrons  oignons  tomate  piment rouge)  tagliatelle ,Le Klee by Novae,2023-04-20,8.0,9.0,10.0,11.0
Oeuf meurette sur toast au vin rouge  échalotes  oignons  pommes de terre,Microcity,2023-04-20,10.5,12.0,13.0,14.0
Burrito By Native Frite à l'origan  Végan,Native,2023-04-20,11.3,12.1,12.6,14.1
Cocotte de gnocchi alla sorentina,Niki ,2023-04-20,7.0,8.1,9.9,11.3
Tarte au gorgonzola  brocolis et oignons   salade verte,Ornithorynque,2023-04-20,8.5,9.5,9.9,10.5
Khao Soi thaï végan  coco  émincé de quorn   carottes  mange tout et nouilles de blé,Ornithorynque,2023-04-20,10.5,11.5,13.0,14.0
Penne rigate à la sauce napolitaine  olives  grana padano,Ornithorynque,2023-04-20,5.9,7.0,8.0,9.0
Spanakopita feuilleté aux épinards et féta   salade Grecque et semoule  sauce yaourt citron  menthe,Ornithorynque,2023-04-20,9.5,10.5,11.0,12.0
Spaghetti tomato sauce basilic et  Stracciatella di Buratta,Piano ,2023-04-20,8.6,9.9,11.0,13.5
Lasagne de légumes confits,Piano ,2023-04-20,13.8,14.9,14.9,16.9
Burritos Méxicain végétarien,Piano ,2023-04-20,11.0,11.0,11.0,11.0
Cocotte de gnocchi alla Sorentina ,Piano ,2023-04-20,7.0,8.8,9.9,11.3
Spaghetti tomato sauce basilic et  Stracciatella di Buratta,Piano ,2023-04-20,9.7,12.1,13.2,15.2
Ravioli Gyoza Sauce Ketjap Manis   Riz aux légumes,Alpine,2023-04-21,8.6,9.9,11.0,12.4
Beignets de cabillaud  mayonnaise au épices Purée de pommes de terre légumes a la méditerranéene ,Alpine,2023-04-21,11.5,12.0,12.5,13.5
Steak de cou de porc  mariné aux herbes des Alpes jus corsé Pommes rissolées Légumes de saison ,Alpine,2023-04-21,13.5,14.0,14.5,15.5
Trofie di liguiri sauce boscaliola  légumes de printemps				 				 ,Arcadie,2023-04-21,9.5,10.5,11.0,12.0
Risotto crémeux aux champignons et ail des ours ,Arcadie,2023-04-21,8.1,8.8,9.9,11.3
Calamar frit à la romaine  petits légumes  pomme de  terre grenaille et sauce tartare,Arcadie,2023-04-21,12.5,13.5,14.5,15.5
Pizza Margherita,Esplanade,2023-04-21,10.0,10.5,11.0,12.0
Pizza garnie du jour,Esplanade,2023-04-21,11.5,12.0,12.5,13.5
